id,text,img,label,nltk1,nltk2,nltk3,nltk4
46753,when you're barbecuing and the charcol runs away,img/46753.png,1,0.0,1.0,0.0,0.0
38029,loading the dishwasher in the back solid move,img/38029.png,0,0.0,0.814,0.186,0.1531
12956,when you find out your neighbors stole your goats,img/12956.png,0,0.0,1.0,0.0,0.0
78923,my black boy friend,img/78923.png,1,0.0,0.484,0.516,0.4939
96524,spacky chan,img/96524.png,1,0.0,1.0,0.0,0.0
47591,you see this pig? it's called muhammad,img/47591.png,0,0.0,1.0,0.0,0.0
45023,my wife's sister tried to kill me yesterday... what kind of sick bitch puts chloroform on her dirty panties?,img/45023.png,0,0.5,0.5,0.0,-0.9432
62851,"i need all stolen, funny & offensive memes posted right here.. expeditiously!!!",img/62851.png,0,0.417,0.412,0.171,-0.6341
43217,slaves in the south were uneducated false. they all had their masters,img/43217.png,1,0.0,1.0,0.0,0.0
69035,"hello dispatch, white folks are celebrating killing other white folks for land that ain't theirs",img/69035.png,0,0.209,0.616,0.175,-0.1779
18432,when the whole squad shows up to the pilgrimage,img/18432.png,0,0.0,1.0,0.0,0.0
21348,wanna go masturbate? fuck yeah! masturbating!,img/21348.png,0,0.397,0.389,0.214,-0.4374
4791,if you're a gentleman then nothing may disturb you but if you're a hungry sex maniac then there's no dress which can provide security for any women,img/04791.png,1,0.213,0.643,0.145,-0.4975
67980,from 16 indictments to nothing! thanks 'white privilege!',img/67980.png,1,0.299,0.701,0.0,-0.457
71358,"""nobody is trying to take your guns!"" ""we only want to make you register them, restrict transfers, ban certain guns, limit magazine capacity, prohibit carrying them, ban or limit ammo, make other arbitrary laws, and, if we catch you violating any of these made-up rules, throw you in prison.... at which point we will take your guns!""",img/71358.png,0,0.203,0.747,0.05,-0.9097
14650,when someone asks to be my friend,img/14650.png,0,0.0,0.652,0.348,0.4939
34207,game of throne team are thinking about building a documentary about hitler,img/34207.png,0,0.0,1.0,0.0,0.0
76142,"you're dating somebody's ex. somebody is dating you're ex your ex is getting somebody's ex. in this life, we are all x-men",img/76142.png,0,0.0,1.0,0.0,0.0
15936,here to collect my reparations check,img/15936.png,0,0.0,1.0,0.0,0.0
97403,my shirt is so tight it barely fits,img/97403.png,0,0.0,1.0,0.0,0.0
58947,dumb and happy,img/58947.png,0,0.412,0.125,0.463,0.1027
53274,"nasa employees after stealing the moon be like ""boys will be boys""",img/53274.png,0,0.228,0.617,0.154,-0.296
94078,time to kill all muslims,img/94078.png,1,0.54,0.46,0.0,-0.6908
18507,i pray to our lord and saviour to bless this melon,img/18507.png,1,0.0,0.611,0.389,0.6249
50492,"you mad? yeah, you're mad",img/50492.png,0,0.604,0.189,0.208,-0.6369
52706,current mood i'll beat a motherfucker.... with another motherfucker!!!,img/52706.png,0,0.439,0.561,0.0,-0.7562
10759,"also, my best friend emma says: fuck off forever and ever",img/10759.png,0,0.185,0.423,0.392,0.5994
70429,don't worry we put an exclusion for white males in our anti-hatred resolution,img/70429.png,1,0.141,0.705,0.154,0.0531
38956,look at what i just built with all the sand that fell out of your vagina,img/38956.png,0,0.0,1.0,0.0,0.0
64029,this goat is so raw muslims are trying to fuck it!!,img/64029.png,0,0.29,0.71,0.0,-0.6229
1256,when your debit card decline at the abortion clinic and they have to put the baby back in,img/01256.png,1,0.0,1.0,0.0,0.0
56907,how to tell if it's your turn to do laundry 1. look down your pants. 2. do you have a penis? 3. then it's not your turn,img/56907.png,1,0.0,1.0,0.0,0.0
47530,which one will be a single mom? the one on the right,img/47530.png,1,0.0,1.0,0.0,0.0
54018,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",img/54018.png,0,0.115,0.885,0.0,-0.3818
49671,"""you bro ask the c.o. why he ain't pop my door""",img/49671.png,1,0.0,1.0,0.0,0.0
89465,like if you see the issue. don't give it away can you see it?,img/89465.png,0,0.0,0.839,0.161,0.3612
30465,when a stranger suddenly helps you,img/30465.png,0,0.0,0.606,0.394,0.3818
21598,when the muslim kids in your class start hanging out with you,img/21598.png,0,0.0,1.0,0.0,0.0
13548,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted,img/13548.png,1,0.0,0.644,0.356,0.8074
30682,ah the young they grow up so quickly,img/30682.png,0,0.0,1.0,0.0,0.0
37642,seriously mate.. what's the fuckin point?,img/37642.png,0,0.254,0.746,0.0,-0.1779
70169,diversity is our greatest strength,img/70169.png,1,0.0,0.288,0.712,0.8126
61825,i did the math we cant afford the cat,img/61825.png,0,0.0,1.0,0.0,0.0
16720,"my birthday is close, i am excited",img/16720.png,0,0.0,0.676,0.324,0.34
87619,tap and say amen! if jesus has blessed you today,img/87619.png,0,0.0,0.682,0.318,0.636
35781,faceswap ching chong 100,img/35781.png,1,0.0,1.0,0.0,0.0
25438,love old trucks think everyone should have one,img/25438.png,0,0.0,0.625,0.375,0.6369
35674,you don't have to be lonely at trump haters.com,img/35674.png,0,0.238,0.762,0.0,-0.3612
14260,when you step on a lego on your front porch,img/14260.png,0,0.0,1.0,0.0,0.0
54016,"i'm getting too old for fighting and arguing if we have a problem, i'll tell you whats up either we fix it and move on or stop fucking with each other and move on fuck all thatextra shit",img/54016.png,0,0.361,0.639,0.0,-0.9477
86597,a group of baboons is called a congress it's all clear to me now,img/86597.png,0,0.0,0.809,0.191,0.3818
84709,best polish removers,img/84709.png,0,0.0,0.323,0.677,0.6369
14296,"what part of ""i didn't find shit"" liberals do you not understand?",img/14296.png,0,0.0,0.79,0.21,0.4449
1487,when you forget you're retarded,img/01487.png,1,0.651,0.349,0.0,-0.6808
92407,25% of the women in this country are on medication for mental illness it means 75% are running around untreated!,img/92407.png,1,0.136,0.864,0.0,-0.4574
58490,hmm what a nice day to marry my own daughter and behead kafirs,img/58490.png,1,0.0,0.797,0.203,0.4215
49075,"you can't run through a camp ground you can only ran, because it's past tents",img/49075.png,0,0.0,1.0,0.0,0.0
7389,will you tell the cat bullying is not okay?,img/07389.png,0,0.443,0.557,0.0,-0.6774
20718,how can this be allowed a free home and benefits? when this man was allowed to die on the streets after serving this country,img/20718.png,1,0.131,0.671,0.198,0.25
75839,friendship is for everyone,img/75839.png,0,0.0,0.508,0.492,0.4404
3718,baaaa-utiful,img/03718.png,0,0.0,1.0,0.0,0.0
36571,"mexicans hugging and kissing walls and fences, to show their love for border controls",img/36571.png,0,0.0,0.507,0.493,0.8934
15420,"actually no, my post wasn't about you but if the shoe fits, feel free to lace that bitch up & wear it",img/15420.png,0,0.232,0.615,0.152,-0.3291
28546,when your fridge is full but you don't know what to eat,img/28546.png,0,0.0,1.0,0.0,0.0
25197,"it's a simple grammar question leeroy! ""what cames at the end of a sentence?"" parole ?",img/25197.png,1,0.0,1.0,0.0,0.0
6482,i dont always make sandwiches because im not a woman,img/06482.png,1,0.0,1.0,0.0,0.0
82413,it's not rape it's a cuddle with a struggle,img/82413.png,1,0.208,0.453,0.339,0.3481
62854,turn up for what,img/62854.png,0,0.0,1.0,0.0,0.0
79352,i got arrested for punching this guy at a new years party. when you hear an arab counting down from ten your instincts kick in,img/79352.png,1,0.116,0.784,0.101,-0.1027
5847,when they ask for fire extinguisher and you reply i don't smoke,img/05847.png,0,0.194,0.806,0.0,-0.34
3257,white trash not marriage material,img/03257.png,1,0.0,1.0,0.0,0.0
34751,muslims: screaming about their religion being attacked christians and jews: -first time?,img/34751.png,1,0.359,0.641,0.0,-0.6808
96307,"ben was born without eyelids so they circumcised him and used the skin the operation was a success, he's just a little cockeyed!",img/96307.png,1,0.0,0.834,0.166,0.6114
52108,thirsty much ?,img/52108.png,0,0.0,1.0,0.0,0.0
57608,oh god i did it again,img/57608.png,0,0.0,0.656,0.344,0.2732
74953,the cowboys are the best! i mean the best!,img/74953.png,0,0.0,0.4,0.6,0.8745
78315,my girlfriend went to my family and accused me of beastiality i had no idea goats could even talk,img/78315.png,1,0.216,0.784,0.0,-0.5267
31085,if black people aren't lazy then why doesn't kfc have a breakfast menu,img/31085.png,1,0.0,0.839,0.161,0.2755
97258,"hi, i'm nate i'm a lesbian in recovery",img/97258.png,0,0.0,1.0,0.0,0.0
59321,banned guns in 1935 then killed 65 million unarmed people,img/59321.png,0,0.484,0.516,0.0,-0.8176
12063,when your goat tells you oh no! she ain't on the pill,img/12063.png,0,0.185,0.815,0.0,-0.3595
59248,"those primaries got rigged for hillary and then, for no particular reason at all a journalist got himself charged a dnc staffer got himself shot and them democrats started blaming russia... and just like that everyone forgot about the dnc rigging them primaries",img/59248.png,0,0.201,0.747,0.052,-0.7351
84592,give me the bread or i'll kick you pregnant transgender,img/84592.png,1,0.0,1.0,0.0,0.0
61834,trump can't swing it,img/61834.png,0,0.0,1.0,0.0,0.0
30456,all you motherfuckers love a petty offensive page until that same petty page offends your mother fucking ass,img/30456.png,0,0.468,0.385,0.147,-0.8016
89507,you're telling me i can't bring peanut butter to school but you can bring measles??,img/89507.png,0,0.0,1.0,0.0,0.0
2674,asian drivers test went as expected,img/02674.png,1,0.0,1.0,0.0,0.0
36179,"you thought hillary was in the clear? oh cupcake, have i got a surprise for you!",img/36179.png,0,0.0,0.706,0.294,0.6114
14072,"during sex i suddenly stopped and didnt move she: ""what are you doing?"" me: ""hush bitch, i seen this on pornhub, its called buffering",img/14072.png,0,0.222,0.778,0.0,-0.6908
43920,breaking news: listening to queen can cause autism because of the high mercury content,img/43920.png,1,0.0,1.0,0.0,0.0
27913,a boner is like a thumbs up from your balls to whatever you're thinking about,img/27913.png,0,0.0,0.828,0.172,0.3612
7268,middle eastern prostitute,img/07268.png,0,0.0,1.0,0.0,0.0
18790,your disability is not an obstacle,img/18790.png,0,0.0,0.703,0.297,0.2755
98412,how come every week black police don't kill unarmed white males?,img/98412.png,1,0.0,0.728,0.272,0.5773
72145,baboons and monkeys everywhere this is really a zoo,img/72145.png,0,0.0,1.0,0.0,0.0
86947,you'd be angry too if you just found out your goat was cheating on you,img/86947.png,0,0.347,0.653,0.0,-0.7845
8372,wave hello make someone smile,img/08372.png,0,0.0,0.615,0.385,0.3612
79850,it's called a joke we used to tell them before people became offended by everything.,img/79850.png,0,0.123,0.741,0.136,0.0516
16389,"according to women,there are 3 men in this pic",img/16389.png,1,0.0,1.0,0.0,0.0
75941,how much did that haircut cost,img/75941.png,0,0.0,1.0,0.0,0.0
26543,fucking a 5 year old fucking five 1 year olds fucking a dead 1 year old for 5 years,img/26543.png,1,0.277,0.723,0.0,-0.6801
28391,you'll see both of the pics similar close your eyes 50,img/28391.png,1,0.0,1.0,0.0,0.0
17459,"""if that fuckin bastard wins, we're all going to hang from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016",img/17459.png,0,0.104,0.683,0.213,0.5696
5749,"nobody at school wants to guard muhammad, he's too explosive",img/05749.png,1,0.0,1.0,0.0,0.0
74956,show me an american ghetto and i'll show you a place where democrats are in power,img/74956.png,0,0.0,1.0,0.0,0.0
81457,muslims are varied as anybody else but islam is a destructive ideology,img/81457.png,1,0.355,0.645,0.0,-0.7579
39408,"""you are allowed to drive?"" no, i took a magic carpet ride here",img/39408.png,1,0.18,0.82,0.0,-0.296
4923,beergasm that moment when you take your first sip of beer after a long day,img/04923.png,0,0.0,1.0,0.0,0.0
28657,"dating, let alone marrying a g*rl who is not a virgin literally makes you a cuck, change my mind",img/28657.png,0,0.118,0.882,0.0,-0.25
35814,ohhh i see.. so you found a bitch that does it without the peanut butter,img/35814.png,0,0.253,0.747,0.0,-0.6204
26087,"everytime a moslem stands up in congress and tells us they will change the constitution, impeach our president, or vote for socialism, remember you said you would never forget they said they would destroy us from within",img/26087.png,1,0.089,0.868,0.043,-0.428
28756,solution to mexicans paying for the wall leave all the illegals hanging around the border,img/28756.png,0,0.073,0.788,0.139,0.2732
59832,how black people became christians,img/59832.png,1,0.0,1.0,0.0,0.0
7912,european rats in the 15th century i'm about to end man,img/07912.png,0,0.0,1.0,0.0,0.0
17905,if these females don't stop liking our content i'll kill them,img/17905.png,0,0.413,0.475,0.112,-0.7244
96857,don't stare to long you might laugh,img/96857.png,0,0.0,0.625,0.375,0.5574
4768,really? eating pork is gross but marriage to a minor isn't?,img/04768.png,0,0.211,0.789,0.0,-0.3421
45687,armed patrols on the streets,img/45687.png,0,0.0,1.0,0.0,0.0
86730,"i know you shouldn't laugh at 9/11 jokes but their just, plane hilarious",img/86730.png,0,0.123,0.562,0.315,0.4745
83602,not going anywhere a while? for sniggers,img/83602.png,1,0.0,1.0,0.0,0.0
30692,cameraman: i don't understan- psychic kid: trust me this will be really funny someday,img/30692.png,1,0.0,0.629,0.371,0.7574
83271,having a bad day? you could be a siamese twin attached to gay brother who has a date and your the only one with an ass,img/83271.png,1,0.25,0.75,0.0,-0.7906
49802,"fuck, my mom is gonna kill me fuck, my mom is gonna kill me",img/49802.png,0,0.621,0.379,0.0,-0.9545
10478,house of pedophile,img/10478.png,0,0.0,1.0,0.0,0.0
39056,"teacher: who can tell me what are the best flammable materials? jewish kid: me me me teacher: ok, what else",img/39056.png,1,0.0,0.738,0.262,0.7506
51462,we can kill as many as we want and your stupid government keeps bringing us in,img/51462.png,1,0.362,0.58,0.058,-0.8316
60398,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote,img/60398.png,0,0.0,1.0,0.0,0.0
86391,send me location,img/86391.png,0,0.0,1.0,0.0,0.0
40239,now that the russia collusion myth is over are you ready for the counter punch?,img/40239.png,0,0.0,0.848,0.152,0.3612
57198,"""damn, that ass!"" even the horse is like",img/57198.png,0,0.0,0.715,0.285,0.4199
41908,72 dead in syrian chemical attack ha... rookie numbers,img/41908.png,0,0.514,0.486,0.0,-0.8126
90534,-inahales deeply- there are some good memes to harvest today,img/90534.png,0,0.0,0.756,0.244,0.4404
35764,leo varadkar stars in.... 'tranny without a fanny' coming soon in dail anal,img/35764.png,1,0.0,1.0,0.0,0.0
79125,its national hebrew day   go pick up a hot girl,img/79125.png,1,0.0,1.0,0.0,0.0
38641,yo dawg i heard you liked chinese food so we killed your cat,img/38641.png,0,0.272,0.569,0.159,-0.4549
24069,how you gotta treat girls with smart mouths,img/24069.png,0,0.0,0.526,0.474,0.6597
27591,klu klux kar insurance we know it was dark and you just didn't see him,img/27591.png,1,0.0,1.0,0.0,0.0
17425,when you're a complete piece of trash but sheeple still like you because you're black,img/17425.png,1,0.0,0.8,0.2,0.5023
38046,"to see better, aisians sometime switch to fullscreen veiw",img/38046.png,0,0.0,0.734,0.266,0.4404
49126,if you see this you might be in the country,img/49126.png,0,0.0,1.0,0.0,0.0
4217,have a coke and a smile. regen: always coca cola coke adds life. ma: nevermore coca cola,img/04217.png,1,0.0,0.848,0.152,0.3612
57249,a sheik business man wearing his tradition thawb,img/57249.png,0,0.0,1.0,0.0,0.0
34075,next time you complain about being hungry just remember it could be worse,img/34075.png,0,0.337,0.663,0.0,-0.6808
1694,which one should we butcher first,img/01694.png,0,0.0,1.0,0.0,0.0
67180,ilhan omar sporting her beautiful purple hijab,img/67180.png,0,0.0,0.606,0.394,0.5994
73159,im really sorry that your not feeling well today but im still gonna need a sandwich,img/73159.png,0,0.245,0.755,0.0,-0.2236
82179,do you have any idea how black you were going,img/82179.png,0,0.0,1.0,0.0,0.0
81079,"everyone knows hitting appliances that stop working, sometimes fixes the problem",img/81079.png,1,0.353,0.647,0.0,-0.5994
12953,all starting from 1995,img/12953.png,0,0.0,1.0,0.0,0.0
70529,no i'm on my period no i have diarrea,img/70529.png,0,0.423,0.577,0.0,-0.5267
87621,"today in the news more 'peaceful terrorists"" blowing up shit",img/87621.png,0,0.432,0.379,0.189,-0.6689
30872,people who speed why should i slow down?,img/30872.png,0,0.0,1.0,0.0,0.0
26598,"""ammosexual"" 'cause big guns compensate for small ones",img/26598.png,0,0.0,1.0,0.0,0.0
36928,some people aren't your friends they're just scared to be your enemies,img/36928.png,0,0.49,0.51,0.0,-0.825
78921,honey badger don't care,img/78921.png,0,0.467,0.533,0.0,-0.3875
62510,"when your wife is secretly a dinosaur, and you don't find out before she givs birth to four crossbreed raptors",img/62510.png,0,0.0,1.0,0.0,0.0
91430,one does not simply become vladimir poot,img/91430.png,0,0.0,1.0,0.0,0.0
17052,run over by bacon truck on way to suicide mission '',img/17052.png,1,0.31,0.69,0.0,-0.6705
48306,cracking open a sold one with the boys,img/48306.png,0,0.0,1.0,0.0,0.0
29841,men be like im finally ready to settle down,img/29841.png,1,0.0,0.583,0.417,0.6124
16824,removes polish with chemicals no one bats an eye... starts world war ii commits crimes against the polish,img/16824.png,0,0.275,0.676,0.05,-0.7184
58642,black men! think! killing each other is like killing soldiers in your own army,img/58642.png,0,0.41,0.481,0.109,-0.8353
85023,bitch please i'm native american,img/85023.png,0,0.418,0.33,0.253,-0.3612
89741,yes sir..! that's a cock,img/89741.png,0,0.243,0.303,0.454,0.3382
31092,what stopped a suicidal boy from jumping? the rope,img/31092.png,0,0.516,0.484,0.0,-0.7506
26340,goats can't talk why are so few muslim rapes reported?,img/26340.png,1,0.346,0.654,0.0,-0.6969
7194,running is one of the best ways to stay fit,img/07194.png,0,0.0,0.544,0.456,0.7717
56123,"""if you kill your enemies, they win."" justin trudeau share if this is the dumbest comment ever by anyone",img/56123.png,0,0.394,0.528,0.077,-0.875
49285,bert and ernie dress up as goats in an attempt to catfish arab men,img/49285.png,1,0.0,1.0,0.0,0.0
63028,when your fifth wife eats grass from another guys hand,img/63028.png,0,0.0,0.738,0.262,0.4939
98314,"healthcare is a right and the government should pay for it guns are a right, should the government pay pay for them too?",img/98314.png,0,0.189,0.811,0.0,-0.296
30185,i may be blind but at least i'm not black,img/30185.png,1,0.188,0.812,0.0,-0.2144
10689,when you got an itch on your back that you can't reach but your white friend got you,img/10689.png,0,0.049,0.75,0.202,0.6443
8563,the terrible actions this all began with of one man doing a terrible job for mankind,img/08563.png,0,0.323,0.677,0.0,-0.7351
36570,or we'll kill you stop making fun of our peaceful religion,img/36570.png,0,0.338,0.343,0.319,-0.1027
71530,holocaust makes me sad!,img/71530.png,1,0.531,0.469,0.0,-0.5255
46925,when you find out there's an opening for the role of chewbacca,img/46925.png,0,0.0,1.0,0.0,0.0
58679,it's called fuck off and it's located over there,img/58679.png,0,0.304,0.696,0.0,-0.5423
70123,when your boy starts suckin her cock anyways when you accidently pick up a tranny hooker,img/70123.png,1,0.103,0.897,0.0,-0.1531
43520,knowing white people he's probably the father,img/43520.png,0,0.0,1.0,0.0,0.0
14657,islam is the religion of peace peace over here peace over there,img/14657.png,0,0.0,0.462,0.538,0.8885
60541,when a white kid shoots up the school the same day you planned to bomb it,img/60541.png,0,0.186,0.814,0.0,-0.4939
54690,what's the difference between boy scouts and jews? boy scouts come back from their camps,img/54690.png,1,0.0,1.0,0.0,0.0
75241,he can be his new boy firend,img/75241.png,0,0.0,1.0,0.0,0.0
78623,like if you agree defending the border is not a political option. it is a constitutional obligation,img/78623.png,0,0.0,0.722,0.278,0.6124
67190,a fire cracker,img/67190.png,0,0.706,0.294,0.0,-0.34
79658,"bull shit, the evolved form of nonsense",img/79658.png,0,0.558,0.442,0.0,-0.743
68951,"if i get compared to michelle obama one more time, i'm gonna lose it!!!",img/68951.png,0,0.23,0.77,0.0,-0.5538
72194,"they fear us waking up from the bull shit, and taking back what was stolen from us",img/72194.png,0,0.417,0.583,0.0,-0.875
64215,gays hanging out in the muslim world,img/64215.png,0,0.0,1.0,0.0,0.0
19420,"so cohen has a history of intentional dishonesty from lying to congress, lying to the irs, lying about his wife's 's birth. lying to banks and he even took millions as an insider consultant without informing trump but dems trust his testimony to be truthful. lol!",img/19420.png,0,0.149,0.641,0.21,0.7678
4915,they want this not beause they love you they need to mix breed to preserve their species,img/04915.png,0,0.171,0.763,0.066,-0.471
87604,things white people do mass shootings smoke meth fuck their family members suck at sports steal from blacks fuck animals lie about being racist,img/87604.png,1,0.474,0.526,0.0,-0.9524
71450,i bit a muslim i had to lick my ass for an hour to get rid of the taste,img/71450.png,1,0.189,0.811,0.0,-0.5423
59601,fifty shades of goat an isis love story,img/59601.png,1,0.0,0.625,0.375,0.6369
49280,i'm looking for the democrat restroom,img/49280.png,0,0.0,1.0,0.0,0.0
60913,"""palestines are not human beings, they don't deserve to live and they are nothing but animals.""",img/60913.png,1,0.0,1.0,0.0,0.0
23519,i'm not a racist,img/23519.png,0,0.0,0.383,0.617,0.4973
79234,that look when your father sells you for a goat,img/79234.png,0,0.0,1.0,0.0,0.0
42178,rohingya women protest on the rohingya crisis anniversary,img/42178.png,0,0.504,0.496,0.0,-0.7269
84692,i was going to make an anal sex joke butt fuck it,img/84692.png,0,0.238,0.612,0.15,-0.3182
73690,'' wing wing wing '',img/73690.png,0,0.0,1.0,0.0,0.0
83206,"yes man, you were right... i could have killed all the jews, but i left some of them to let you know why i was killing them",img/83206.png,1,0.279,0.662,0.058,-0.8402
72361,when all the porn sites are down so you search for a holocaust documentary improvise. adapt. overcome,img/72361.png,1,0.0,1.0,0.0,0.0
76539,it's not a hijab  it's a diaper for people with shit for brains,img/76539.png,1,0.265,0.735,0.0,-0.5574
10639,now i'm gonna use two fingers,img/10639.png,0,0.0,1.0,0.0,0.0
93428,vote for the candidate who wants to kiss babies not kill them,img/93428.png,0,0.0,0.605,0.395,0.7606
9387,now at home depot check out the new kenyan fly strip,img/09387.png,1,0.0,1.0,0.0,0.0
8196,women can wear what they want you dont have the right to ban the burka its basic democracy,img/08196.png,0,0.172,0.766,0.062,-0.5106
16734,a head diaper is required when you have shit for brains,img/16734.png,1,0.286,0.714,0.0,-0.5574
70592,manual tranny automatic tranny rebuilt tranny,img/70592.png,1,0.0,1.0,0.0,0.0
5329,its not right to judge someone by the color of their skin. they might just be tan,img/05329.png,0,0.0,1.0,0.0,0.0
58471,hey bro close your eyes bro yes bro? ok bro o yeah abdul go deeper,img/58471.png,0,0.0,0.608,0.392,0.7269
64958,look son an idiot,img/64958.png,0,0.524,0.476,0.0,-0.5106
81532,last summer it was very hot,img/81532.png,0,0.0,1.0,0.0,0.0
38761,moslems kill hundreds of innocents on a weekly basis and no one bats an eye one aussie goes sick and everyone loses their fucking minds,img/38761.png,1,0.372,0.565,0.062,-0.886
79068,these wind chimes dont make a sound i guess i should have known the black ones wouldn't work,img/79068.png,0,0.0,1.0,0.0,0.0
75624,stupid i am here i love you darling,img/75624.png,0,0.236,0.208,0.556,0.6808
51602,post this on your timeline just to piss off your trump supporter friends,img/51602.png,0,0.151,0.559,0.291,0.3612
34107,and that was the last time we let jr feed himself,img/34107.png,0,0.0,1.0,0.0,0.0
1497,now back to the married islamic classic.. to children,img/01497.png,1,0.0,1.0,0.0,0.0
45216,it's gettin hot in here so take off all ur clothes,img/45216.png,0,0.0,1.0,0.0,0.0
94067,i'm a firm believer in the seperation of islam and the planet,img/94067.png,1,0.0,1.0,0.0,0.0
6237,"when leadership says it's not mandatory but it's ""highly encouraged""!!!",img/06237.png,0,0.181,0.819,0.0,-0.2469
67492,when you're given an n-word pass but you can't help but still be super white howdy-ho negroes,img/67492.png,1,0.124,0.646,0.23,0.5366
65189,i just sharted ... my protein shake,img/65189.png,0,0.254,0.746,0.0,-0.1779
54376,when you messed up your shave again,img/54376.png,0,0.286,0.714,0.0,-0.34
82139,why do black people smell bad? so blind people can hate them too,img/82139.png,0,0.517,0.483,0.0,-0.8932
7452,germany builds the first jet but couldn't make a steel door for a gas chamber expose the lie,img/07452.png,1,0.112,0.888,0.0,-0.2263
41678,democrats this is what they look like,img/41678.png,0,0.0,0.706,0.294,0.3612
29506,when the black kid is roasting the white kid and he has a gun in his backpack you think i would lose to a monkey,img/29506.png,1,0.203,0.797,0.0,-0.6249
7413,hello! may i please speak with jesus? cause these folks gonna make me break at least 4 of the ten commandments,img/07413.png,0,0.0,0.874,0.126,0.3802
61589,dementia or just another lying democrat it's hard to tell one from the other,img/61589.png,0,0.286,0.714,0.0,-0.5859
32405,"and in this corner, weighing in at 140 lbs",img/32405.png,0,0.0,1.0,0.0,0.0
78492,white people after 10 shots black people after 10 shots,img/78492.png,1,0.0,1.0,0.0,0.0
67548,when you do a fat rail but you still feel down,img/67548.png,0,0.0,1.0,0.0,0.0
41023,bills comin for ya on friday like,img/41023.png,0,0.0,0.706,0.294,0.3612
16075,"""islam is love!"" ariana grande yeah. if you're a goat """,img/16075.png,0,0.0,0.762,0.238,0.3595
83914,obama voters,img/83914.png,1,0.0,1.0,0.0,0.0
78650,i remember when your mom dropped you off to school she got a fine for littering,img/78650.png,0,0.0,0.878,0.122,0.2023
92846,did somebody say hump day,img/92846.png,0,0.0,1.0,0.0,0.0
61743,same,img/61743.png,1,0.0,1.0,0.0,0.0
75648,help the starving children of the world!,img/75648.png,0,0.287,0.463,0.25,-0.1007
60215,truth be told the real reason for racism,img/60215.png,0,0.331,0.484,0.185,-0.4215
40756,tell me about american history? fuck i know about american history? i thought we wiped all those people out? i'm a european born in america,img/40756.png,1,0.161,0.839,0.0,-0.6174
64753,"life is hard, it's harder when you're stupid",img/64753.png,0,0.444,0.556,0.0,-0.5859
2854,do gay midgets come out of the cabinet?,img/02854.png,1,0.0,1.0,0.0,0.0
52036,when you find out there's an opening for the role of chewbacca,img/52036.png,1,0.0,1.0,0.0,0.0
87412,the military finally sent this man back to his family,img/87412.png,0,0.0,1.0,0.0,0.0
42987,i'm not saying that i hate donald trump but i'd unplug his life support to charge my cellphone,img/42987.png,0,0.0,0.73,0.27,0.6756
38714,on a scalefrom 1 to 10 how much do you like kissing,img/38714.png,0,0.0,0.563,0.437,0.7351
54083,cheering on your team in the world cup,img/54083.png,0,0.0,0.68,0.32,0.5106
61932,feminist literature? you mean cookbooks?,img/61932.png,1,0.0,1.0,0.0,0.0
20187,when karen helps u camouflage the crackhouse,img/20187.png,0,0.0,0.658,0.342,0.3818
73498,when the mexican lady at taco bell messes up your order,img/73498.png,1,0.0,1.0,0.0,0.0
71593,cheers to all my haters! be patient. so much more is coming,img/71593.png,0,0.21,0.603,0.187,-0.1007
10625,the new democratic flag,img/10625.png,0,0.0,1.0,0.0,0.0
15290,romanians when they see a slightly open purse/pocket/window,img/15290.png,0,0.0,1.0,0.0,0.0
15083,what did you say? i didn't quite catch that,img/15083.png,0,0.0,1.0,0.0,0.0
14397,lol she thinks she's a goat,img/14397.png,0,0.0,0.588,0.412,0.4215
57984,"mark zuckerberg's wife, priscilla chan is a man",img/57984.png,0,0.0,1.0,0.0,0.0
8695,how you guys think they look like but when pados wale pandit sees you,img/08695.png,1,0.0,0.881,0.119,0.1901
39051,your rights end where my feelings begin,img/39051.png,1,0.0,1.0,0.0,0.0
58602,when the beat drops in the synagogue,img/58602.png,0,0.0,1.0,0.0,0.0
71503,not only is donald trump my president..... but he's also barack obama and hillary clinton's president! don't you love it! :d,img/71503.png,0,0.18,0.665,0.156,-0.1744
43265,"do you think when fish get thrown back by fishermen, they swim around yelling about alien abductions and the other fish stop talking to them?",img/43265.png,0,0.184,0.816,0.0,-0.6369
59470,"put'n the ""ham"" in mohamed",img/59470.png,1,0.0,1.0,0.0,0.0
73219,when you and your homie load each other's dishwashers,img/73219.png,0,0.0,1.0,0.0,0.0
46357,"instructor: ...and this is how you take off me: ok cool, but how do i land? instructor: good question",img/46357.png,1,0.0,0.679,0.321,0.7269
9527,listen up cupcake we are losing our country to goat humpers!,img/09527.png,1,0.224,0.776,0.0,-0.4389
68259,instructions on how to come for me 1. dont,img/68259.png,0,0.0,1.0,0.0,0.0
17354,mlk giving a powerful speech,img/17354.png,0,0.0,0.278,0.722,0.6369
19637,motor neurone awards 2018 winner- best t-rex impression,img/19637.png,1,0.0,0.237,0.763,0.9169
35287,i don't know how people wear these everyday feels like this to me,img/35287.png,0,0.0,0.815,0.185,0.3612
80971,the smile you make democrat privilege: i got away with it when the race card buys your freedom,img/80971.png,0,0.0,0.603,0.397,0.8481
